Id,Name,Website,Description,Created at,Updated at,Slug,Searchable by organizations,Is searchable,Region,Lat,Lng,Last verified at,Marked deleted,Is closed
5180,Cerritos Community College District,https://www.cerritos.edu/,The AEBG block consortia seeks to expand and improve adult education to more members of the public.,2018-06-19 22:21:13 UTC,2020-06-18 06:07:40 UTC,cerritos-community-college-district-norwalk-ca,,TRUE,"Norwalk, CA, USA",33.9022,-118.082,2018-06-19 22:21:16 UTC,FALSE,FALSE
5898,Cerro Coso Community College,https://www.cerrocoso.edu/about,"Cerro Coso Community College is a public school in Ridgecrest, CA.",2019-05-06 22:20:00 UTC,2020-04-26 04:58:36 UTC,cerro-coso-community-college-ridgecrest-ca,,TRUE,"Ridgecrest, CA",35.6225,-117.671,2020-04-26 04:58:36 UTC,FALSE,FALSE
2603,Chabad Treatment Center,http://www.chabadrehab.com/,Chabad Treatment Center helps individuals with substance abuse and other addictions become sober through counseling and spiritual approaches.,2016-10-28 21:29:20 UTC,2019-10-03 17:28:08 UTC,chabad-treatment-center-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-10-03 17:28:08 UTC,FALSE,FALSE
4340,Chadbourne Adult Activity Center,http://sanmateo.networkofcare.org/aging/services/agency.aspx?pid=ChadbourneAdultActivityCenter_44_1_0,Chadbourne Adult Activity Center is an adult school program designed to give seniors the opportunity to socialize and be a part of a group. The program is sponsored by San Mateo Adult School and New Vision United Methodist Church.,2017-08-20 20:30:35 UTC,2017-11-08 01:04:37 UTC,chadbourne-adult-activity-center-millbrae-ca,,TRUE,"Millbrae, CA",37.5985,-122.387,2017-09-01 00:00:00 UTC,FALSE,FALSE
3988,Change Lanes,http://changelanes.org/,"Change Lanes Youth Support Services (CLYSS) is a 501(c)3 non-profit, community  based organization that offers programs for children and youth ages 7 - 17 years.",2017-05-24 19:42:37 UTC,2020-04-26 01:20:13 UTC,change-lanes-lancaster-ca,,TRUE,"Lancaster, CA, USA",34.6868,-118.154,2020-04-26 01:20:13 UTC,FALSE,FALSE
551,Change to Come,http://www.changetocome.org,Change to Come provides housing for single parents in recovery from substance abuse.,2014-05-03 01:54:54 UTC,2019-04-27 19:35:35 UTC,change-to-come,,TRUE,"Oakland, CA",37.8044,-122.271,2019-04-27 19:35:35 UTC,FALSE,FALSE
2322,ChapCare,http://www.chapcare.org/,"ChapCare provides medical and dental care, behavioral health counseling, health education classes, and access to specialty care services to communities in San Gabriel Valley.",2016-08-23 06:36:40 UTC,2019-11-02 20:36:50 UTC,chapcare,,TRUE,"Pasadena, CA",34.1478,-118.145,2019-11-02 20:36:50 UTC,FALSE,FALSE
1052,Chapter 510,http://www.chapter510.org/,Chapter 510 provides writing workshops and collaborates with other organizations to provide Oakland youth creative writing and music education.,2014-09-06 18:37:08 UTC,2020-05-14 20:43:02 UTC,chapter-510,,TRUE,"Oakland, CA",37.8044,-122.271,2020-05-14 20:43:02 UTC,FALSE,FALSE
2202,Charities Housing,http://www.charitieshousing.org,"Charities Housing was formed by Catholic Charities to develop and manage over 1,200 affordable housing in Santa Clara County.",2016-08-01 23:13:07 UTC,2019-11-02 20:41:39 UTC,charities-housing,,TRUE,"San Jose , CA",37.3382,-121.886,2019-11-02 20:41:39 UTC,FALSE,FALSE
333,Charity Cultural Services Center,http://www.sfccsc.org,"Charity Cultural Services Center offers free programs to assist San Francisco immigrant communities. Services include culinary job training and placement programs, construction job training and placement programs, job readiness services, environmental education programs, youth leadership programs, and operation of the Chinatown Neighborhood Access Point career center.",2014-03-21 22:04:12 UTC,2019-11-03 16:07:29 UTC,charity-cultural-services-center,,TRUE,"San Francisco, CA",37.7749,-122.419,2019-11-03 16:04:08 UTC,FALSE,FALSE
2966,Charles Drew University,https://www.cdrewu.edu/community/ClinicalCare/OASIS-Clinic,Charles Drew University of Medicine and Science operates several clinics throughout Los Angeles. These clinics provide the community with information about HIV as well as medical care for individuals with HIV.,2016-11-30 01:22:16 UTC,2020-05-25 15:11:48 UTC,charles-drew-university,,TRUE,"Los Angeles, CA",34.0522,-118.244,2020-05-25 15:11:04 UTC,FALSE,FALSE
552,Charlotte Maxwell Clinic,http://www.charlottemaxwell.org,"Charlotte Maxwell Complementary Clinic provides complementary alternative medicine treatments to women with cancer who are underserved. Services include acupuncture, herbs, homeopathy, massage therapy, fresh organic produce, and transportation to and from the clinic.",2014-05-03 01:54:56 UTC,2020-03-14 11:11:36 UTC,charlotte-maxwell-complementary-clinic-cmcc,,TRUE,"Oakland, CA",37.8044,-122.271,2020-03-14 11:11:36 UTC,FALSE,FALSE
5778,Charlottesville Free Clinic,https://www.cvillefreeclinic.org/,"The Charlottesville Free Clinic offers free medical care, dental care, and medications for low-income under-served adults between the ages of 19-64 and their families in and around Charlottesville. ",2019-04-12 18:09:08 UTC,2020-05-10 18:19:02 UTC,charlottesville-free-clinic-charlottesville-va,,TRUE,"Charlottesville, VA",38.0293,-78.4767,2020-04-27 09:19:37 UTC,FALSE,FALSE
5164,Charter Oak Unified School District,https://www.cousd.net/,The AEBG block consortia seeks to expand and improve adult education to more members of the public.,2018-06-19 21:54:12 UTC,2020-06-16 05:23:30 UTC,charter-oak-unified-school-district-covina-ca,,TRUE,"Covina, CA, USA",34.09,-117.89,2018-06-19 21:54:14 UTC,FALSE,FALSE
5927,Chase Brexton Health Care,https://www.chasebrexton.org,"Chase Brexton Health Care provides services, resources, and tools to ensure equal access and support for the LGBT community.     ",2019-05-10 07:40:36 UTC,2020-04-27 17:56:03 UTC,chase-brexton-health-care-baltimore-md,,TRUE,"Baltimore, MD",39.2904,-76.6122,,FALSE,FALSE
5879,Cherished Hands Foundation,http://www.cherishedhands.org,The Cherished Hands Foundation Inc. is an organization dedicated to the development and enrichment of foster children.,2019-05-01 21:36:35 UTC,2019-05-02 05:15:32 UTC,cherished-hands-foundation-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2019-05-02 05:15:32 UTC,FALSE,FALSE
4232,Cherished High Desert,http://www.cherishedhighdesert.com/,"Cherished High Desert helps women survivors of human trafficking with outreach, support groups, a residential program, and employment.",2017-08-01 16:50:16 UTC,2019-11-03 15:59:27 UTC,cherished-high-desert-lancaster-ca,,TRUE,"Lancaster, CA, USA",34.6868,-118.154,2019-11-03 15:57:59 UTC,FALSE,FALSE
3789,Chez Bon Guest Home,https://www.facebook.com/pages/Chez-Bon-Guest-Home,Chez Bon Guest Home offers residential opportunities for seniors with Alzheimer's or dementia.,2017-04-25 20:41:44 UTC,2019-04-27 21:41:01 UTC,chez-bon-guest-home-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-04-27 21:41:01 UTC,FALSE,FALSE
135,Chicano Latino Youth Leadership Project,http://www.clylp.org/,"Chicano Latino Youth Leadership Project (CLYLP) is a statewide, community-based organization with the mission to enhance and build the leadership potential of California's Chicano/Latino youth to build communities.",2014-03-07 21:35:52 UTC,2020-06-13 01:22:47 UTC,chicano-latino-youth-leadership-project,,TRUE,"Sacramento, CA",38.5816,-121.494,2020-06-13 01:22:47 UTC,FALSE,FALSE
6823,Chicas Rockeras SELA,https://www.chicasrockerassela.org/,Chicas Rockeras SELA offers music programs for girls and gender expansive youth through a summer camp.,2020-06-08 23:15:09 UTC,2020-06-09 11:32:24 UTC,chicas-rockeras-sela-los-angeles-ca,,TRUE,"Los Angeles, CA, USA",34.0522,-118.244,2020-06-09 11:31:21 UTC,FALSE,FALSE
4113,Child & Family Center,http://www.childfamilycenter.org/,"Child & Family Center provides parenting help, outpatient therapy and in-home mental health services for children and adults.",2017-06-23 06:11:44 UTC,2018-10-16 22:37:02 UTC,child-family-center-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,,FALSE,FALSE
2116,Child Abuse Hotline (DCFS),http://dcfs.lacounty.gov/contactus/childabuse.html,The Los Angeles County Department of Children and Family Services works to ensure child safety and protection.,2016-07-12 20:34:14 UTC,2019-04-28 13:38:47 UTC,child-abuse-hotline-dcfs,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-04-28 13:38:47 UTC,FALSE,FALSE
4460,Child Abuse Prevention Council,http://www.thecapcenter.org/,"Child Abuse Prevention Council (CAP) Center provides home visitation, parenting education and other child abuse prevention services directly to children and families throughout the state.",2017-10-14 21:04:13 UTC,2019-08-05 03:54:07 UTC,child-abuse-prevention-council-sacramento-ca,,TRUE,"Sacramento, CA, USA",38.5816,-121.494,2017-10-15 19:28:23 UTC,FALSE,FALSE
1607,Child Abuse Prevention Council of Contra Costa County,https://www.capc-coco.org,"The Child Abuse Prevention Council of Contra Costa County offers programs and tools for parents, teachers, and caregivers to prevent abuse and help ensure the wellbeing of children.",2015-12-18 22:04:29 UTC,2020-06-05 03:45:42 UTC,child-abuse-prevention-council-of-contra-costa-county,,TRUE,"Concord, CA",37.978,-122.031,2020-06-05 03:43:36 UTC,FALSE,FALSE
4227,"Child Action, Inc",https://wp.childaction.org/,"Child Action, Inc provides healthy growth & development of children & families in Sacramento County. They offer childcare resources & referrals, childcare subsidies, recruitment/training of childcare professionals, scholarship programs, and parent education & support.",2017-07-28 16:54:31 UTC,2019-10-05 15:22:28 UTC,child-action-inc-sacramento-ca,,TRUE,"Sacramento, CA, USA",38.5816,-121.494,2019-10-05 15:22:28 UTC,FALSE,FALSE
5326,Child and Family Center,http://www.childfamilycenter.org,"Child and Family Center provides assistance for children, families, and adults to understand behavioral and emotional learning.",2018-08-07 17:42:00 UTC,2019-04-28 07:31:46 UTC,child-and-family-center-santa-clarita-ca,,TRUE,"Santa Clarita, CA, USA",34.3917,-118.543,2019-04-28 07:31:46 UTC,FALSE,FALSE
2117,Child and Family Guidance Center (CFGC),http://www.childguidance.org/,"Child and Family Guidance Center (CFGC) provides innovative mental health services, prevention, and early intervention programs to children and families in the San Fernando and Antelope Valleys.",2016-07-12 20:34:16 UTC,2019-11-03 15:54:08 UTC,child-and-family-guidance-center-cfgc,,TRUE,"Northridge, CA",34.2381,-118.53,2019-11-03 15:54:08 UTC,FALSE,FALSE
2380,Child Care Alliance of Los Angeles (CCALA),http://www.ccala.net/,The Child Care Alliance of Los Angeles (CCALA) helps families find childcare providers and provides health and nutrition education to parents.,2016-08-31 00:21:25 UTC,2020-06-03 05:32:55 UTC,child-care-alliance-of-los-angeles-ccala,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-10-05 14:55:24 UTC,FALSE,FALSE
4411,Child Care Aware,http://www.childcareaware.org/,Child Care Aware provides nationwide child care information such as the elements of quality child care and how to locate programs in their communities for parents and child care providers.,2017-09-19 05:49:44 UTC,2019-10-05 14:40:58 UTC,child-care-aware-arlington-va-22201,,TRUE,"Arlington, VA 22201, USA",38.8845,-77.0939,2019-10-05 14:40:58 UTC,FALSE,FALSE
1736,Child Care Coordinating Council (4Cs),http://www.sanmateo4cs.org/,"4Cs provides childcare resources and referrals for families living in San Mateo County. They have an online database, a Referral Coordinator, a financial assistance program, and parental support and training workshops.",2016-03-01 16:10:23 UTC,2020-05-12 04:54:50 UTC,child-care-coordinating-council-4cs,,TRUE,"Redwood City, CA",37.4852,-122.236,2019-11-03 15:47:46 UTC,FALSE,FALSE
5057,Child Care Law Center,http://childcarelaw.org/,"Child Care Law Center helps families find affordable, safe and high quality care for their children.",2018-04-23 20:50:51 UTC,2020-04-28 14:41:29 UTC,child-care-law-center-san-francisco-ca,,TRUE,"San Francisco, CA",37.7577,-122.508,2020-04-28 14:41:29 UTC,FALSE,FALSE
3068,Child Care Resource Center - San Fernando Valley (CCRC),http://www.ccrcca.org/,Child Care Resource Center - San Fernando Valley helps families find and select affordable child care.,2016-12-12 22:55:45 UTC,2019-05-04 03:32:16 UTC,child-care-resource-center-san-fernando-valley-ccrc-chatsworth-ca,,TRUE,"Chatsworth, CA",34.2506,-118.615,2019-04-28 08:53:05 UTC,FALSE,FALSE
5108,Child Care Resource Center ( CCRC),http://www.ccrcla.org,"Assistance in finding child care, subsidized child care, Head Start and Early Head Start, child development, school readiness/ preschool.",2018-06-13 04:39:35 UTC,2020-05-11 09:53:06 UTC,child-care-resource-center-ccrc-palmdale-ca,,TRUE,"Palmdale, CA, USA",34.5794,-118.116,2018-06-13 04:39:38 UTC,FALSE,FALSE
6443,Child Development Center at Fairplex,https://fairplex.com/fp/events/CDCAuction/fcd_center.html,"Program for infants, toddlers and preschoolers. Offers baby signs sign language school for infants learning to speak, gardening program for preschoolers, field trips, kid's library, tuition grants and subsidies to low-income families in income guidelines.",2020-05-14 23:28:16 UTC,2020-05-17 11:35:48 UTC,child-development-center-at-fairplex-pomona-ca,,TRUE,"Pomona, CA, USA",34.0551,-117.75,2020-05-17 11:34:52 UTC,FALSE,FALSE
3067,Child Development Institute (CDI),http://www.cdikids.org,Child Development Institute (CDI) operates a free child development center where all children can engage in learning activities to prepare them for school.,2016-12-12 22:55:07 UTC,2019-11-01 17:07:25 UTC,child-development-institute-cdi,,TRUE,"Canoga Park, CA",34.2083,-118.606,2019-11-01 17:07:25 UTC,FALSE,FALSE
3576,Child Net Youth and Family Services,http://www.childnet.net,Child Net Youth and Family Services offer support services to families and foster youth.,2017-03-07 01:10:14 UTC,2019-10-04 05:15:16 UTC,child-net-youth-and-family-services-los-angeles-ca,,TRUE,"Los Angeles, CA",34.0522,-118.244,2019-10-04 05:14:03 UTC,FALSE,FALSE
6717,Child Parent Institute,https://calparents.org/,"Child Parent Institute is a parent education and children’s mental health agency, serving families throughout Sonoma County since 1978. Our mission is to end child abuse and strengthen the health of children, parents, and families.",2020-05-29 03:24:49 UTC,2020-05-30 07:42:01 UTC,child-parent-institute-sonoma-county-ca,,TRUE,"Sonoma County, CA, USA",38.578,-122.989,2020-05-30 07:41:07 UTC,FALSE,FALSE
